LabelledTimeSeriesClassificationData-Training dataset
datasetName:null
InfoText:null
NumDim:9
TotalNumTrainingExamples:7
NumberOfClasses:3
ClassIDsAndCounters: 
1	3
2	3
3	1
LabelledTimeSeriesClassificationData:

ClassID:1
TimeSerieslength:0
TimeSeriesData:

ClassID:1
TimeSerieslength:176
TimeSeriesData:
1.0	113.7629623413086	1.0	-2.997013807296753	-0.15265436470508575	0.0	0.8129639029502869	-2.997013807296753	-0.15265436470508575
1.0	114.28704833984375	1.0	-3.136441469192505	-0.006096839439123869	0.0	0.8692833185195923	-3.136441469192505	-0.006096839439123869
1.0	113.37611389160156	1.0	3.0786468982696533	0.08582004904747009	0.0	0.9385056495666504	3.0786468982696533	0.08582004904747009
1.0	113.94379425048828	1.0	3.0336649417877197	0.14707320928573608	0.0	0.9393187165260315	3.0336649417877197	0.14707320928573608
1.0	105.32808685302734	1.0	-3.1374969482421875	-0.005005799233913422	0.0	0.8850592374801636	-3.1374969482421875	-0.005005799233913422
1.0	87.2872543334961	1.0	3.1295888423919678	0.012025581672787666	0.0	0.7863024473190308	3.1295888423919678	0.012025581672787666
1.0	75.80532836914062	1.0	3.1286773681640625	0.013560756109654903	0.0	0.8097760081291199	3.1286773681640625	0.013560756109654903
1.0	70.59089660644531	1.0	3.0890750885009766	0.05175039917230606	0.0	0.7780281901359558	3.0890750885009766	0.05175039917230606
1.0	89.80670928955078	5.0	-2.5201056003570557	-0.20700699090957642	0.0	0.2852559983730316	-2.5201056003570557	-0.20700699090957642
1.0	92.85533142089844	5.0	-2.4544832706451416	-0.22498583793640137	0.0	0.2720181345939636	-2.4544832706451416	-0.22498583793640137
1.0	95.04096984863281	5.0	-2.385175943374634	-0.25119417905807495	0.0	0.2655162215232849	-2.385175943374634	-0.25119417905807495
1.0	94.68022918701172	5.0	-2.3178746700286865	-0.27629977464675903	0.0	0.256814181804657	-2.3178746700286865	-0.27629977464675903
1.0	94.2279052734375	5.0	-2.260589361190796	-0.2987924814224243	0.0	0.24884094297885895	-2.260589361190796	-0.2987924814224243
1.0	94.50509643554688	5.0	-2.22165846824646	-0.3103010952472687	0.0	0.23951555788516998	-2.22165846824646	-0.3103010952472687
